3 ,131, 88.2592
3 ,132, 88.0227
3 ,133, 87.7906
3 ,134, 87.57
3 ,135, 87.3545
3 ,136, 87.2318
3 ,141, 86.9776
3 ,146, 86.7234
3 ,151, 86.4692
3 ,153, 86.3393
3 ,156, 86.2057
3 ,161, 85.9514
3 ,166, 85.6974
3 ,171, 85.4434
3 ,175, 85.2215
3 ,176, 85.18
3 ,181, 84.926
3 ,184, 84.7372
3 ,186, 84.5668
3 ,187, 84.346
3 ,188, 84.1099
3 ,189, 83.8707
3 ,190, 83.6337
3 ,191, 83.3961
3 ,192, 83.1653
3 ,193, 82.9355
3 ,194, 82.7097
3 ,195, 82.5531
3 ,196, 82.4671
3 ,201, 82.2106
3 ,206, 81.9542
3 ,211, 81.6978
3 ,216, 81.4413
3 ,218, 81.319
3 ,221, 81.1758
3 ,226, 80.9192
3 ,231, 80.6628
3 ,234, 80.4843
3 ,236, 80.3971
3 ,241, 80.1408
3 ,246, 79.7864
3 ,247, 79.5621
3 ,248, 79.3208
3 ,249, 79.088
3 ,250, 78.8526
3 ,251, 78.6229
3 ,252, 78.3926
3 ,253, 78.167
3 ,254, 77.9378
3 ,255, 77.7781
3 ,256, 77.6895
3 ,261, 77.4336
3 ,266, 77.1758
3 ,271, 76.9204
3 ,276, 76.665
3 ,281, 76.4097
3 ,284, 76.2305
3 ,285, 76.1945
3 ,286, 76.1359
3 ,291, 75.8804
3 ,296, 75.625
3 ,301, 75.3697
3 ,302, 75.2929
3 ,306, 75.0081
3 ,307, 74.7915
3 ,308, 74.553
3 ,309, 74.3161
3 ,310, 74.079
3 ,311, 73.8439
3 ,312, 73.6083
3 ,313, 73.3774
3 ,314, 73.1496
3 ,315, 72.9569
3 ,316, 72.8563
3 ,321, 72.6
3 ,326, 72.3431
3 ,331, 72.0869
3 ,336, 71.8309
3 ,339, 71.6524
3 ,341, 71.5656
3 ,346, 71.3093
3 ,351, 71.0531
3 ,356, 70.7969
3 ,361, 70.5408
3 ,366, 70.1857
3 ,367, 69.9678
3 ,368, 69.7323
3 ,369, 69.4967
3 ,370, 69.2632
3 ,371, 69.0272
3 ,372, 68.7925
3 ,373, 68.5562
3 ,374, 68.3321
3 ,375, 68.1922
3 ,376, 68.1006
3 ,381, 67.8497
3 ,386, 67.5934
3 ,391, 67.3368
3 ,396, 67.0807
3 ,401, 66.8243
3 ,406, 66.5679
3 ,409, 66.3748
3 ,410, 66.3647
3 ,411, 66.3028
3 ,416, 66.0468
3 ,421, 65.7903
3 ,425, 65.5843
3 ,426, 65.4302
3 ,427, 65.2133
3 ,428, 64.9782
3 ,429, 64.7434
3 ,430, 64.5065
3 ,431, 64.2687
3 ,432, 64.0333
3 ,433, 63.8026
3 ,434, 63.5778
3 ,435, 63.4005
3 ,436, 63.3036
3 ,441, 63.0441
3 ,446, 62.7849
3 ,451, 62.5271
3 ,456, 62.2688
3 ,459, 62.0768
3 ,460, 62.0657
3 ,461, 62.0025
3 ,466, 61.7444
3 ,471, 61.4884
3 ,476, 61.2308
3 ,481, 60.9742
3 ,486, 60.6219
3 ,487, 60.4027
3 ,488, 60.163
3 ,489, 59.928
3 ,490, 59.6932
3 ,491, 59.4579
3 ,492, 59.2219
3 ,493, 58.9944
3 ,494, 58.7641
3 ,495, 58.5956
3 ,496, 58.5003
4 ,2, 99.9192
4 ,3, 99.8539
4 ,6, 99.6055
4 ,7, 99.3621
4 ,8, 99.1156
4 ,9, 98.8724
4 ,10, 98.6367
4 ,11, 98.4043
4 ,12, 98.1636
4 ,13, 97.9227
4 ,14, 97.6757
4 ,15, 97.4337
4 ,16, 97.1916
4 ,17, 96.9592
4 ,18, 96.7626
4 ,21, 96.56
4 ,26, 96.3091
4 ,31, 96.0582
4 ,32, 95.9703
4 ,33, 95.9578
4 ,36, 95.7977
4 ,40, 95.5892
4 ,41, 95.5372
4 ,43, 95.4288
4 ,46, 95.2768
4 ,51, 95.0258
4 ,56, 94.7749
4 ,61, 94.524
4 ,66, 94.1792
4 ,67, 93.9649
4 ,68, 93.724
4 ,69, 93.4828
4 ,70, 93.2386
4 ,71, 93.0019
4 ,72, 92.7697
4 ,73, 92.5363
4 ,74, 92.3019
4 ,75, 92.1146
4 ,76, 92.0158
4 ,77, 91.943
4 ,78, 91.9077
4 ,81, 91.7473
4 ,84, 91.5545
4 ,85, 91.5442
4 ,86, 91.4836
4 ,89, 91.325
4 ,91, 91.2199
4 ,96, 90.9656
4 ,101, 90.7114
4 ,106, 90.4571
4 ,111, 90.2026
4 ,116, 89.9486
4 ,121, 89.6949
4 ,126, 89.3461
4 ,127, 89.1276
4 ,128, 88.8884
4 ,129, 88.6468
4 ,130, 88.4099
4 ,131, 88.1718
4 ,132, 87.9312
4 ,133, 87.6953
4 ,134, 87.4645
4 ,135, 87.2405
4 ,136, 87.1176
4 ,141, 86.8626
4 ,146, 86.6078
4 ,151, 86.3528
4 ,153, 86.2221
4 ,156, 86.0884
4 ,161, 85.8336
4 ,166, 85.579
